bing	258	hans peter luhn	-1.1353791732127314
bing	260	health insurance portability and accountability act	-1.1353791732127314
bing	263	hotbot	-1.1353791732127314
bing	265	human%e2%80%93computer interaction	-1.1353791732127314
bing	279	informationweek	-1.1353791732127314
bing	285	information management	-1.1353791732127314
bing	296	initial public offering	-1.1353791732127314
bing	301	intellectual property	-1.1353791732127314
bing	311	jhepwork	-1.1353791732127314
bing	314	java data mining	-1.1353791732127314
bing	339	linkrot	-1.1353791732127314
bing	349	matrix	-1.1353791732127314
bing	397	natural language toolkit	-1.1353791732127314
bing	409	numerical analysis	-1.1353791732127314
bing	414	online analytical processing	-1.1353791732127314
bing	438	people's republic of china	-1.1353791732127314
bing	451	prentice hall	-1.1353791732127314
bing	457	procedural programming	-1.1353791732127314
bing	459	programming language	-1.1353791732127314
bing	470	question answering	-1.1353791732127314
bing	497	russian federation	-1.1353791732127314
bing	539	software release life cycle	-1.1353791732127314
bing	554	statsoft	-1.1353791732127314
bing	564	support vector machines	-1.1353791732127314
bing	574	teoma	-1.1353791732127314
bing	578	text mining	-1.1353791732127314
bing	595	uima	-1.1353791732127314
bing	597	ubiquitous computing	-1.1353791732127314
bing	602	university of minnesota	-1.1353791732127314
bing	615	virtual reality	-1.1353791732127314
bing	632	web page	-1.1353791732127314
bing	633	web portal	-1.1353791732127314
bing	644	wikia search	-1.1353791732127314
bing	0	1890 us census	-1.1853791732127315
bing	2	acm computing classification system	-1.1853791732127315
bing	3	advise	-1.1853791732127315
bing	5	aol search	-1.1853791732127315
bing	8	accuracy and precision	-1.1853791732127315
bing	9	actuate corporation	-1.1853791732127315
bing	10	adversarial information retrieval	-1.1853791732127315
bing	11	adverse drug reaction	-1.1853791732127315
bing	13	aggregate (data warehouse)	-1.1853791732127315
bing	14	aggregate function	-1.1853791732127315
bing	15	alan emtage	-1.1853791732127315
bing	17	algorithm design	-1.1853791732127315
bing	18	aliweb	-1.1853791732127315
bing	20	alpha consumer	-1.1853791732127315
bing	23	analysis of algorithms	-1.1853791732127315
bing	24	analytics	-1.1853791732127315
bing	25	anchor modeling	-1.1853791732127315
bing	26	angoss	-1.1853791732127315
bing	27	anomaly detection	-1.1853791732127315
bing	29	archie search engine	-1.1853791732127315
bing	32	artificial life	-1.1853791732127315
bing	37	association rule	-1.1853791732127315
bing	38	association rule learning	-1.1853791732127315
bing	39	association rule mining	-1.1853791732127315
bing	40	association rules	-1.1853791732127315
bing	41	atlantic monthly	-1.1853791732127315
bing	42	automata theory	-1.1853791732127315
bing	43	automated reasoning	-1.1853791732127315
bing	44	automatic summarization	-1.1853791732127315
bing	46	bayes' theorem	-1.1853791732127315
bing	47	berlekamp	-1.1853791732127315
bing	48	bibliometrics	-1.1853791732127315
bing	50	binary independence model	-1.1853791732127315
bing	51	binary classification	-1.1853791732127315
bing	53	bioinformatic	-1.1853791732127315
bing	55	biomedical	-1.1853791732127315
bing	56	blackle.com	-1.1853791732127315
bing	58	boogami	-1.1853791732127315
bing	60	boolean operators	-1.1853791732127315
bing	64	business intelligence tools	-1.1853791732127315
bing	66	c. j. van rijsbergen	-1.1853791732127315
bing	67	capps ii	-1.1853791732127315
bing	69	cikm conference	-1.1853791732127315
bing	70	crisp-dm	-1.1853791732127315
bing	78	category theory	-1.1853791732127315
bing	80	chacha (search engine)	-1.1853791732127315
bing	81	chemicalize.org	-1.1853791732127315
bing	83	chess endgame	-1.1853791732127315
bing	85	clarabridge	-1.1853791732127315
bing	86	classification of the sciences (peirce)	-1.1853791732127315
bing	88	cluster analysis	-1.1853791732127315
bing	89	co-occurrence	-1.1853791732127315
bing	91	collaborative information seeking	-1.1853791732127315
bing	92	collaborative search engine	-1.1853791732127315
bing	93	column-oriented dbms	-1.1853791732127315
bing	94	combinatorial game	-1.1853791732127315
bing	95	combinatorics	-1.1853791732127315
bing	96	communications of the acm	-1.1853791732127315
bing	97	comparison of olap servers	-1.1853791732127315
bing	100	computability theory	-1.1853791732127315
bing	101	computational chemistry	-1.1853791732127315
bing	102	computational complexity theory	-1.1853791732127315
bing	103	computational geometry	-1.1853791732127315
bing	104	computational linguistics	-1.1853791732127315
bing	105	computational neuroscience	-1.1853791732127315
bing	106	computational physics	-1.1853791732127315
bing	107	computational science	-1.1853791732127315
bing	108	computer accessibility	-1.1853791732127315
bing	109	computer animation	-1.1853791732127315
bing	111	computer data storage	-1.1853791732127315
bing	112	computer graphics	-1.1853791732127315
bing	114	computer networking	-1.1853791732127315
bing	115	computer programming	-1.1853791732127315
bing	118	concurrency (computer science)	-1.1853791732127315
bing	119	concurrency control	-1.1853791732127315
bing	120	condition monitoring	-1.1853791732127315
bing	121	conference on information and knowledge management	-1.1853791732127315
bing	122	conference on knowledge discovery and data mining	-1.1853791732127315
bing	123	contextual advertising	-1.1853791732127315
bing	124	controlled vocabulary	-1.1853791732127315
bing	125	cornelis j. van rijsbergen	-1.1853791732127315
bing	126	cross-language information retrieval	-1.1853791732127315
bing	128	cross industry standard process for data mining	-1.1853791732127315
bing	132	customer analytics	-1.1853791732127315
bing	134	cyril w. cleverdon	-1.1853791732127315
bing	136	dashboard (business)	-1.1853791732127315
bing	139	data pre-processing	-1.1853791732127315
bing	140	data vault modeling	-1.1853791732127315
bing	141	data analysis	-1.1853791732127315
bing	142	data cleaning	-1.1853791732127315
bing	143	data clustering	-1.1853791732127315
bing	144	data collection	-1.1853791732127315
bing	145	data dictionary	-1.1853791732127315
bing	146	data dredging	-1.1853791732127315
bing	147	data extraction	-1.1853791732127315
bing	148	data integration	-1.1853791732127315
bing	149	data loading	-1.1853791732127315
bing	153	data mining in agriculture	-1.1853791732127315
bing	154	data mining in meteorology	-1.1853791732127315
bing	155	data modeling	-1.1853791732127315
bing	156	data set	-1.1853791732127315
bing	157	data snooping	-1.1853791732127315
bing	158	data structure	-1.1853791732127315
bing	159	data transformation	-1.1853791732127315
bing	160	data visualization	-1.1853791732127315
bing	164	database system	-1.1853791732127315
bing	165	daum communications	-1.1853791732127315
bing	166	decision making	-1.1853791732127315
bing	168	decision tree learning	-1.1853791732127315
bing	169	decision trees	-1.1853791732127315
bing	170	deepwater horizon oil spill	-1.1853791732127315
bing	171	degenerate dimension	-1.1853791732127315
bing	172	desktop search	-1.1853791732127315
bing	174	digital obsolescence	-1.1853791732127315
bing	175	dimension (data warehouse)	-1.1853791732127315
bing	176	dimension reduction	-1.1853791732127315
bing	177	dimension table	-1.1853791732127315
bing	178	dimensional modeling	-1.1853791732127315
bing	179	discounted cumulative gain	-1.1853791732127315
bing	180	discovery (observation)	-1.1853791732127315
bing	181	discovery net	-1.1853791732127315
bing	182	dissolved gas analysis	-1.1853791732127315
bing	184	distributed web crawling	-1.1853791732127315
bing	185	divergence-from-randomness model	-1.1853791732127315
bing	186	document retrieval	-1.1853791732127315
bing	188	don swanson	-1.1853791732127315
bing	189	donald b. crouch	-1.1853791732127315
bing	190	dot-com bubble	-1.1853791732127315
bing	191	dots-and-boxes	-1.1853791732127315
bing	193	drug discovery	-1.1853791732127315
bing	195	early-arriving fact	-1.1853791732127315
bing	196	educational data mining	-1.1853791732127315
bing	197	electrical power	-1.1853791732127315
bing	198	electronic health records	-1.1853791732127315
bing	199	eli pariser	-1.1853791732127315
bing	200	emanuel goldberg	-1.1853791732127315
bing	201	enterprise search	-1.1853791732127315
bing	202	environment for developing kdd-applications supported by index-structures	-1.1853791732127315
bing	206	european summer school in information retrieval	-1.1853791732127315
bing	207	evolutionary computation	-1.1853791732127315
bing	210	experian hitwise	-1.1853791732127315
bing	212	expertise finding	-1.1853791732127315
bing	213	exploratory data analysis	-1.1853791732127315
bing	214	extended boolean model	-1.1853791732127315
bing	216	f-score	-1.1853791732127315
bing	217	f. wilfrid lancaster	-1.1853791732127315
bing	218	fico	-1.1853791732127315
bing	220	fact (data warehouse)	-1.1853791732127315
bing	221	fact table	-1.1853791732127315
bing	223	federated search	-1.1853791732127315
bing	225	filter bubble	-1.1853791732127315
bing	227	focused crawler	-1.1853791732127315
bing	229	formal methods	-1.1853791732127315
bing	231	functional programming	-1.1853791732127315
bing	232	fuzzy retrieval	-1.1853791732127315
bing	233	gnu project	-1.1853791732127315
bing	235	general architecture for text engineering	-1.1853791732127315
bing	236	generalized vector space model	-1.1853791732127315
bing	237	genetic algorithms	-1.1853791732127315
bing	239	genieknows	-1.1853791732127315
bing	240	genres	-1.1853791732127315
bing	243	gerard salton award	-1.1853791732127315
bing	246	goodsearch	-1.1853791732127315
bing	248	google bombing	-1.1853791732127315
bing	251	google effect	-1.1853791732127315
bing	252	gopher (protocol)	-1.1853791732127315
bing	253	graph theory	-1.1853791732127315
bing	255	guruji.com	-1.1853791732127315
bing	256	holap	-1.1853791732127315
bing	259	harmonic mean	-1.1853791732127315
bing	262	hitwise	-1.1853791732127315
bing	264	human%e2%80%93computer information retrieval	-1.1853791732127315
bing	270	ill-posed	-1.1853791732127315
bing	271	image processing	-1.1853791732127315
bing	272	image retrieval	-1.1853791732127315
bing	274	independency	-1.1853791732127315
bing	275	index (database)	-1.1853791732127315
bing	278	informatics (academic field)	-1.1853791732127315
bing	280	information retrieval facility	-1.1853791732127315
bing	281	information access	-1.1853791732127315
bing	282	information architecture	-1.1853791732127315
bing	283	information extraction	-1.1853791732127315
bing	284	information integration	-1.1853791732127315
bing	286	information need	-1.1853791732127315
bing	287	information overload	-1.1853791732127315
bing	289	information retrieval applications	-1.1853791732127315
bing	290	information science	-1.1853791732127315
bing	291	information seeking	-1.1853791732127315
bing	292	information society	-1.1853791732127315
bing	294	information theory	-1.1853791732127315
bing	297	inktomi (company)	-1.1853791732127315
bing	298	institutional memory	-1.1853791732127315
bing	299	insulator (electrical)	-1.1853791732127315
bing	300	intellectual freedom	-1.1853791732127315
bing	302	interactive visualization	-1.1853791732127315
bing	303	international conference on very large data bases	-1.1853791732127315
bing	305	internet search engines and libraries	-1.1853791732127315
bing	306	interpreter (computing)	-1.1853791732127315
bing	307	inverted index	-1.1853791732127315
bing	308	iterative algorithm	-1.1853791732127315
bing	309	j. c. r. licklider	-1.1853791732127315
bing	310	jasis	-1.1853791732127315
bing	312	jacquard loom	-1.1853791732127315
bing	316	john seward	-1.1853791732127315
bing	318	jughead (computer)	-1.1853791732127315
bing	319	jughead jones	-1.1853791732127315
bing	320	jumpstation	-1.1853791732127315
bing	321	kdd conference	-1.1853791732127315
bing	322	knime	-1.1853791732127315
bing	323	kxen inc.	-1.1853791732127315
bing	324	karen spa�rck jones	-1.1853791732127315
bing	325	keypunch	-1.1853791732127315
bing	327	kluwer academic publishers	-1.1853791732127315
bing	328	knowledge discovery	-1.1853791732127315
bing	329	knowledge organization	-1.1853791732127315
bing	330	knowledge visualization	-1.1853791732127315
bing	331	lionsolver	-1.1853791732127315
bing	332	language model	-1.1853791732127315
bing	333	latent dirichlet allocation	-1.1853791732127315
bing	334	latent semantic analysis	-1.1853791732127315
bing	335	latent semantic indexing	-1.1853791732127315
bing	338	library and information science	-1.1853791732127315
bing	340	list of computer science conferences	-1.1853791732127315
bing	341	list of information retrieval libraries	-1.1853791732127315
bing	342	list of reporting software	-1.1853791732127315
bing	345	local search (internet)	-1.1853791732127315
bing	346	logic programming	-1.1853791732127315
bing	347	looksmart	-1.1853791732127315
bing	350	medlars	-1.1853791732127315
bing	352	ml-flex	-1.1853791732127315
bing	356	magellan (search engine)	-1.1853791732127315
bing	358	mark mccahill	-1.1853791732127315
bing	359	market basket analysis	-1.1853791732127315
bing	360	mass surveillance	-1.1853791732127315
bing	362	mathematical logic	-1.1853791732127315
bing	365	mean reciprocal rank	-1.1853791732127315
bing	366	measure (data warehouse)	-1.1853791732127315
bing	371	metasearch engine	-1.1853791732127315
bing	372	microarchitecture	-1.1853791732127315
bing	375	mind maps	-1.1853791732127315
bing	376	mining software repositories	-1.1853791732127315
bing	377	missing data	-1.1853791732127315
bing	378	modeling and simulation	-1.1853791732127315
bing	380	morgan kaufmann	-1.1853791732127315
bing	382	mugurdy	-1.1853791732127315
bing	383	multidimensional expressions	-1.1853791732127315
bing	384	multifactor dimensionality reduction	-1.1853791732127315
bing	385	multilinear subspace learning	-1.1853791732127315
bing	386	multimedia information retrieval	-1.1853791732127315
bing	387	multiprocessing	-1.1853791732127315
bing	388	multisearch	-1.1853791732127315
bing	389	multivariate statistics	-1.1853791732127315
bing	390	music information retrieval	-1.1853791732127315
bing	391	nltk	-1.1853791732127315
bing	392	named-entity recognition	-1.1853791732127315
bing	393	national bureau of standards	-1.1853791732127315
bing	398	natural language processing	-1.1853791732127315
bing	399	natural language search engine	-1.1853791732127315
bing	404	neural networks	-1.1853791732127315
bing	405	nicholas j. belkin	-1.1853791732127315
bing	406	nicholas jardine	-1.1853791732127315
bing	407	northern light group	-1.1853791732127315
bing	408	number theory	-1.1853791732127315
bing	411	olap cube	-1.1853791732127315
bing	412	object-oriented programming	-1.1853791732127315
bing	413	online algorithm	-1.1853791732127315
bing	415	online search	-1.1853791732127315
bing	416	ontologies	-1.1853791732127315
bing	417	ontology (information science)	-1.1853791732127315
bing	418	opensearch	-1.1853791732127315
bing	420	open drive	-1.1853791732127315
bing	422	operational data store	-1.1853791732127315
bing	424	oracle data mining	-1.1853791732127315
bing	425	oracle machine	-1.1853791732127315
bing	426	orange (software)	-1.1853791732127315
bing	428	orthogonality	-1.1853791732127315
bing	429	oscar nierstrasz	-1.1853791732127315
bing	430	outline of information science	-1.1853791732127315
bing	434	paid inclusion	-1.1853791732127315
bing	435	parallel computing	-1.1853791732127315
bing	440	personal information management	-1.1853791732127315
bing	441	pharmacy	-1.1853791732127315
bing	442	philosophy of information	-1.1853791732127315
bing	443	picollator	-1.1853791732127315
bing	444	police-enforced anpr in the uk	-1.1853791732127315
bing	445	positive predictive value	-1.1853791732127315
bing	446	power transformer	-1.1853791732127315
bing	448	precision and recall	-1.1853791732127315
bing	450	predictive analytics	-1.1853791732127315
bing	452	preservation (library and archival science)	-1.1853791732127315
bing	453	principle of least astonishment	-1.1853791732127315
bing	455	probabilistic relevance model	-1.1853791732127315
bing	456	probabilistic relevance model (bm25)	-1.1853791732127315
bing	458	profiling practices	-1.1853791732127315
bing	460	programming paradigm	-1.1853791732127315
bing	461	proximity search (text)	-1.1853791732127315
bing	463	public library	-1.1853791732127315
bing	464	punched cards	-1.1853791732127315
bing	465	python (programming language)	-1.1853791732127315
bing	467	quantitative structure%e2%80%93activity relationship	-1.1853791732127315
bing	468	quantum computer	-1.1853791732127315
bing	473	r (programming language)	-1.1853791732127315
bing	474	ralph kimball	-1.1853791732127315
bing	475	rank order	-1.1853791732127315
bing	477	reactive business intelligence	-1.1853791732127315
bing	478	real-time computing	-1.1853791732127315
bing	480	regression analysis	-1.1853791732127315
bing	481	relational database	-1.1853791732127315
bing	483	relevance (information retrieval)	-1.1853791732127315
bing	484	relevance feedback	-1.1853791732127315
bing	486	requirements analysis	-1.1853791732127315
bing	487	rexer's annual data miner survey	-1.1853791732127315
bing	488	robert m. hayes	-1.1853791732127315
bing	489	robert r. korfhage	-1.1853791732127315
bing	490	robert tibshirani	-1.1853791732127315
bing	491	robotics	-1.1853791732127315
bing	494	rocchio classification	-1.1853791732127315
bing	496	rule of inference	-1.1853791732127315
bing	498	sapo (company)	-1.1853791732127315
bing	499	sas (software)	-1.1853791732127315
bing	501	semma	-1.1853791732127315
bing	502	sigkdd	-1.1853791732127315
bing	503	sigmod	-1.1853791732127315
bing	504	smart information retrieval system	-1.1853791732127315
bing	505	spss modeler	-1.1853791732127315
bing	509	science, technology and society	-1.1853791732127315
bing	510	scientific american magazine	-1.1853791732127315
bing	511	searchme	-1.1853791732127315
bing	512	search engine watch	-1.1853791732127315
bing	513	search aggregator	-1.1853791732127315
bing	514	search directory	-1.1853791732127315
bing	515	search engine (computing)	-1.1853791732127315
bing	516	search engine (disambiguation)	-1.1853791732127315
bing	521	search oriented architecture	-1.1853791732127315
bing	522	selection-based search	-1.1853791732127315
bing	523	self-organizing map	-1.1853791732127315
bing	524	semantic web	-1.1853791732127315
bing	526	sensitivity and specificity	-1.1853791732127315
bing	527	sequence mining	-1.1853791732127315
bing	528	set theory	-1.1853791732127315
bing	529	sixth normal form	-1.1853791732127315
bing	530	slowly changing dimension	-1.1853791732127315
bing	531	social science research network	-1.1853791732127315
bing	532	social information seeking	-1.1853791732127315
bing	533	social search	-1.1853791732127315
bing	534	society for industrial and applied mathematics	-1.1853791732127315
bing	536	software design	-1.1853791732127315
bing	537	software development process	-1.1853791732127315
bing	540	software testing	-1.1853791732127315
bing	541	sogou.com	-1.1853791732127315
bing	542	sorrell v. ims health, inc.	-1.1853791732127315
bing	543	spatial index	-1.1853791732127315
bing	544	spearman's rank correlation coefficient	-1.1853791732127315
bing	545	special interest group on information retrieval	-1.1853791732127315
bing	546	spell checker	-1.1853791732127315
bing	547	spider trap	-1.1853791732127315
bing	548	spreadsheets	-1.1853791732127315
bing	550	sproose	-1.1853791732127315
bing	551	standard boolean model	-1.1853791732127315
bing	552	star schema	-1.1853791732127315
bing	553	statcounter	-1.1853791732127315
bing	555	statistical classification	-1.1853791732127315
bing	556	statistical inference	-1.1853791732127315
bing	557	statistical model	-1.1853791732127315
bing	558	statistical noise	-1.1853791732127315
bing	560	stellar wind (code name)	-1.1853791732127315
bing	561	structured data analysis (statistics)	-1.1853791732127315
bing	562	subject indexing	-1.1853791732127315
bing	563	subspace clustering	-1.1853791732127315
bing	566	surrogate key	-1.1853791732127315
bing	568	symbolic computation	-1.1853791732127315
bing	569	systems architecture	-1.1853791732127315
bing	570	tablebase	-1.1853791732127315
bing	571	tabulating machine	-1.1853791732127315
bing	572	telecommunication	-1.1853791732127315
bing	573	temporal information retrieval	-1.1853791732127315
bing	576	text retrieval conference	-1.1853791732127315
bing	577	text corpora	-1.1853791732127315
bing	580	the american statistician	-1.1853791732127315
bing	581	theodor nelson	-1.1853791732127315
bing	582	theory of forms	-1.1853791732127315
bing	583	theory of computation	-1.1853791732127315
bing	585	tony kent strix award	-1.1853791732127315
bing	586	topic-based vector space model	-1.1853791732127315
bing	587	total information awareness	-1.1853791732127315
bing	588	traffic analysis	-1.1853791732127315
bing	589	training set	-1.1853791732127315
bing	590	transaction processing	-1.1853791732127315
bing	591	trevor hastie	-1.1853791732127315
bing	592	true knowledge	-1.1853791732127315
bing	593	type theory	-1.1853791732127315
bing	594	ubm plc	-1.1853791732127315
bing	596	us congress	-1.1853791732127315
bing	598	uncertain inference	-1.1853791732127315
bing	599	united states national research council	-1.1853791732127315
bing	600	university of calabria	-1.1853791732127315
bing	601	university of geneva	-1.1853791732127315
bing	603	uplift modelling	-1.1853791732127315
bing	604	uppsala monitoring centre	-1.1853791732127315
bing	606	user expectations	-1.1853791732127315
bing	609	vector space model	-1.1853791732127315
bing	610	veronica (computer)	-1.1853791732127315
bing	611	veronica lodge	-1.1853791732127315
bing	612	vertical search	-1.1853791732127315
bing	613	video search engine	-1.1853791732127315
bing	614	viewzi	-1.1853791732127315
bing	616	visualization (computer graphics)	-1.1853791732127315
bing	617	vivisimo	-1.1853791732127315
bing	618	voice search	-1.1853791732127315
bing	620	w3catalog	-1.1853791732127315
bing	621	wearable computer	-1.1853791732127315
bing	623	web archiving	-1.1853791732127315
bing	627	web directories	-1.1853791732127315
bing	628	web directory	-1.1853791732127315
bing	629	web form	-1.1853791732127315
bing	630	web indexing	-1.1853791732127315
bing	634	web query classification	-1.1853791732127315
bing	635	web robot	-1.1853791732127315
bing	640	website parse template	-1.1853791732127315
bing	641	website mirroring software	-1.1853791732127315
bing	642	weka (machine learning)	-1.1853791732127315
bing	643	wide area information server	-1.1853791732127315
bing	645	wikiseek	-1.1853791732127315
bing	651	xml-retrieval	-1.1853791732127315
bing	652	xml for analysis	-1.1853791732127315
bing	657	yummly	-1.1853791732127315
